Название видеоролика;Описание;Количество просмотров;Url видеоролика
Радиоастрономия;Лекцию читает Сергей Анатольевич Трушкин, заведующий лабораторией радиоастрофизики, доктор физико-матема...;2542;https://www.youtube.com/watch?v=NtXuml5XFOs
Элементарные частицы;Лекцию читает Дмитрий Сергеевич Горбунов, доктор физико-математических наук, профессор и член-корреспонде...;24105;https://www.youtube.com/watch?v=9juDJPhupdo
Спиральный узор галактик — Алексей Расторгуев;Источник - http://postnauka.ru/video/45644 Как астрофизики объясняют спиральный узор галактик? Как формулируется главный...;11216;https://www.youtube.com/watch?v=Q0vQbc-qNHc
"Диалоги ""Проблема изучения черных дыр"": Часть 3";Источник - http://postnauka.ru/lectures/19057 Астрофизик Сергей Попов и физик Эмиль Ахмедов отвечают на вопросы из зала...;7766;https://www.youtube.com/watch?v=IHv-WOlmn24
Переменность;Лекцию читает Антон Владимирович Бирюков, научный сотрудник лаборатории космических проектов ГАИШ МГУ,...;2252;https://www.youtube.com/watch?v=Ssk1KRGjpVw
О. К. Сильченко «Происхождение и эволюция галактик» 15.11.2017 «Трибуна ученого».;Лекцию читает: астрофизик, доктор физико-математических наук, заведующая отделом физики эмиссионных звезд...;3484;https://www.youtube.com/watch?v=KbnCg78PCt4
Что нового произошло во вселенной. Борис Штерн;"Лекторий Летней школы ""Русского репортёра"" Главный редактор одного из самых уважаемых изданий о науке...";29732;https://www.youtube.com/watch?v=khzGjtF8_SQ
Лекция Владимира Кочаровского  «Первичные черные дыры»;Лекция член-корреспондента РАН, доктора физико-математических наук, астрофизика Владимира Владиленовича...;1492;https://www.youtube.com/watch?v=ZfFvnZAvGtM
Чёрные дыры (рассказывает академик Валерий Рубаков);"Академик РАН Валерий Анатольевич Рубаков рассказывает о свойствах черных дыр. Радиопередача ""Наука в фокус...";23024;https://www.youtube.com/watch?v=_Q2LIRTy1-Y
Кип Торн - От Большого Взрыва до Чёрных Дыр и Гравитационных волн;100 ЛЕТ ОТНОСИТЕЛЬНОСТИ: ОТ БОЛЬШОГО ВЗРЫВА ДО ЧЕРНЫХ ДЫР И ГРАВИТАЦИОННЫХ ВОЛН [СБОР СРЕДСТВ ] Интервью Илон...;81797;https://www.youtube.com/watch?v=2MwSJGbyBEo
Внеземные цивилизации (рассказывает астроном Владимир Сурдин);О поиске внеземных цивилизаций, формуле Дрейка и т.п. проблематике рассказывает астроном Владимир Сурдин....;18086;https://www.youtube.com/watch?v=bOaaTRngbVM
Сергей Попов. Основные астрономические факты и задачи ближайшего будущего;Из видеотеки сайта «Элементы» (http://elementy.ru). Лекция прочитана 2 июля 2012 г. в поселке Поведники в рамках VII...;14547;https://www.youtube.com/watch?v=hLNPWFvaXRE
А. В. Засов «Столкновение галактик» 16.11.2016 «Трибуна ученого»;Подробности о лекции: http://planetarium-moscow.ru/archive-scientist/detail.php?ID=8475 Лекцию читает доктор физико-математических наук,...;12702;https://www.youtube.com/watch?v=fISY4b9cfdI
"Бирюков Антон - Лекция ""Распространение излучения""";4 апреля 2018 года / ПРАО АКЦ ФИАН Антон Владимирович Бирюков, научный сотрудник лаборатории космических прое...;1773;https://www.youtube.com/watch?v=VzydZUA5ll0
Звёздные истории: эпизод II [Эволюция и виды звезд];Если вы хоть раз смотрели на ночное небо в ясную погоду где-нибудь за городом, то вы знаете, насколько это...;7714;https://www.youtube.com/watch?v=UtkjeIDHAOY
Анатолий Засов. Инфракрасная Вселенная;Из видеотеки сайта «Элементы» (http://elementy.ru). Лекция прочитана 29 июня 2009 г. в поселке Московский на Всероссийс...;1348;https://www.youtube.com/watch?v=ouAJ1EQDfkQ
"Борис Штерн: ""Откуда взялась Вселенная?""";"Лекция прочитана в рамках Дня Рождения газеты ""Троицкий вариант - Наука"" на Фестивале Увлекательной Науки...";65563;https://www.youtube.com/watch?v=mU6p52J1CNY
О гравитационных волнах;Лекцию читает Александр Полнарёв, доктор физико- математических наук, профессор Лондонского университета...;30130;https://www.youtube.com/watch?v=PENxClusA_8
Николай Емельянов - Бюро Долгот | Bureau des Longitudes;Что такое Бюро долгот? Когда и зачем была создана эта французская научная организация астрономического...;1951;https://www.youtube.com/watch?v=mUj1pk6FVCw
Что было до Большого Взрыва? Мозговой штурм.;Официальный сайт http://www.mozgovoyshturm.ru/ Гости программы: ВАЛЕРИЙ РУБАКОВ - АКАДЕМИК РАН, ГЛАВНЫЙ НАУЧНЫЙ СОТРУДН...;87325;https://www.youtube.com/watch?v=35izgmUcIRQ
"Верходанов Олег - Лекция ""Реликтовое излучение Вселенной: драмы и победы""";"24 апреля 2017 года / Президентский физико-математический лицей №239 Верходанов Олег Васильевич Лекция ""Реликт...";10363;https://www.youtube.com/watch?v=joH1CD2wTJ8
Переменные звезды;Лекцию читает Семенко Евгений Алексеевич, старший научный сотрудник САО РАН, кандидат физико-математическ...;4372;https://www.youtube.com/watch?v=e2BCFz08Aw8
Открытие гравитационных волн;Лекцию об открытии гравитационных волн читает Сергей Попов, российский учёный-астрофизик и популяризатор...;54765;https://www.youtube.com/watch?v=z2bC2bsCAOg
Нил Деграсс Тайсон - Будьте Собой (ATTACK DOG);Нил Деграсс Тайсон - американский астрофизик, доктор философии по физике, писатель, популяризатор науки....;10530;https://www.youtube.com/watch?v=ZWGf5cvO2lQ
Артём Юров «Космологическая инфляция и тёмная энергия Вселенной»;АРТЕМ ЮРОВ, д.ф.-м.н., проректор по научной работе БФУ им. И.Канта, заведующий кафедрой теоретической физики...;6333;https://www.youtube.com/watch?v=d6xyesfpKXA
"Бирюков Антон - Лекция ""Физические основы астрономии. Большие системы""";6 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2197;https://www.youtube.com/watch?v=A3XALrqY9VQ
Магнитары - Сергей Попов;Источник: http://postnauka.ru/video/23969 Какова история открытия магнитаров? В чем природа гамма-всплесков? И как сформи...;32810;https://www.youtube.com/watch?v=VgCfDnFeNMg
Стандартная космологическая модель и космогенезис (рассказывает физик Владимир Лукаш);"""Стандартная космологическая модель и космогенезис"". Рассказывает физик Владимир Лукаш. Владимир Николаев...";9643;https://www.youtube.com/watch?v=NkqN5HGGxJ8
"Бирюков Антон - Лекция ""Физические основы астрономии. Движение""";2 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2044;https://www.youtube.com/watch?v=F63MHuQL61Y
Аномалии реликтового излучения — Олег Верходанов;Источник — http://postnauka.ru/video/41193 В чем причина существования аномалий реликтового излучения? Влияют ли объект...;27994;https://www.youtube.com/watch?v=zG7l61f84Ug
Нил Деграсс Тайсон отвечает на вопросы;Американский астрофизик, доктор наук, писатель, популяризатор науки Нил Деграсс Тайсон отвечает на вопросы...;76168;https://www.youtube.com/watch?v=9YVHs6w_gVE
Скорости компактных объектов - Сергей Попов;Источник: http://postnauka.ru/video/17779 Какие скорости типичны для нейтронных звезд? Как можно измерять скорости компа...;18801;https://www.youtube.com/watch?v=e4bLHfM4G9g
А. В. Засов «Процессы звездообразования в Галактике»;Лекцию читает известный астроном, доктор физико-математических наук, профессор кафедры астрофизики и звез...;2546;https://www.youtube.com/watch?v=OMv2zvRiGKE
Многообразие планет — Сергей Попов;Источник — http://postnauka.ru/video/31695 Как устроены газовые гиганты? Как исследователи объясняют образование горячи...;23905;https://www.youtube.com/watch?v=Rte7FvJHoCM
"Научная гостиная ""Жизнь во вселенной"" 23.04.2017 г.";"23 апреля 2017 г./ Астрофест 2017 Научная гостиная ""Жизнь во вселенной"" Обсудили, как зародилась жизнь во Вселенн...";9366;https://www.youtube.com/watch?v=9A08AGJ3sKo
Эволюция Вселенной (рассказывает академик Валерий Рубаков);"""Эволюция Вселенной"". Радиопередача. Рассказывает академик Валерий Рубаков. Валерий Анатольевич Рубаков...";8799;https://www.youtube.com/watch?v=muW8yQf_Rvg
"Бирюков Антон - Лекция ""Физические основы астрономии. Излучение""";8 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2585;https://www.youtube.com/watch?v=DIOUmmd2V0g
Великое объединение нейтронных звезд - Сергей Попов;Источник: http://postnauka.ru/video/17781 Как были открыты различные типы нейтронных звезд? В чем особенность магнитаров?...;25223;https://www.youtube.com/watch?v=SGWR3Ate-VM
Стрим с Еленой Мурчиковой, астрофизиком, консультантом фильма Интерстеллар.;Поддержать проект: http://www.donationalerts.ru/r/endgvard 17.09.2018 Поговорим с астрофизиком Еленой Мурчиковой, которая работа...;8893;https://www.youtube.com/watch?v=RfQNDSgQzAw
Владимир Сурдин. НЛО - загадки и разгадки;Из всех околонаучных заблуждений уфология наименее вредное, а порою даже полезное, поскольку основывается...;158149;https://www.youtube.com/watch?v=P8kYsoLtXaE
Научные доказательства НЛО;Neil deGrasse Tyson on UFOs (Russian translation). Нил ДеграссТайсон - американский астрофизик, доктор философии по физике, писате...;16096;https://www.youtube.com/watch?v=jyGhgfWCfFk
Николай Емельянов - Современная небесная механика;"""Если вы меня спросите, зачем я занимаюсь небесной механикой, я отвечу: ""Потому что это полезно, это нужно...";4859;https://www.youtube.com/watch?v=fk16EA83esw
Эволюция Солнца;Лекцию читает Владимир Георгиевич Сурдин, старший научный сотрудник ГАИШ МГУ, доцент физического факульте...;32550;https://www.youtube.com/watch?v=f5eb_bZyppY
Нил Деграсс Тайсон - кто прав: Ньютон или Эйнштейн?;Так кто же все таки прав в описании Вселенной? Ньютон? Эйнштейн? Теория струн? Ваша бабушка? Ученые такие...;33271;https://www.youtube.com/watch?v=_oAR8qCfQk0
Лоуренс Краусс - Смысл нашей жизни [Фактор понимания];Вступайте в нашу группу Вконтакте http://vk.com/understandingfactor Текст читал Сергей Калинин. Перевод - Алиса Бубете...;15440;https://www.youtube.com/watch?v=tYu9IB9xy8A
Космология в школе: Часть 2;Дорогие коллеги! С 1 сентября электронные учебники и бесплатные сервисы LECTA для учителей и учеников доступн...;1322;https://www.youtube.com/watch?v=_2sv8H6GX5s
Устройство Вселенной (1 часть) - Топ ...надцать заблуждений;Как устроена наша Вселенная? Коротко о космологии от выпускника физфака. Элементарное про Вселенную и миро...;2648;https://www.youtube.com/watch?v=FZ3aQi6b-CY
Сергей Попов - Самые главные астрономические открытия;;33086;https://www.youtube.com/watch?v=JfwiLQc8EAc
Бирюков Антон - Практическая работа TRAPPIST, часть 2;3 апреля 2018 года / ПРАО АКЦ ФИАН Антон Владимирович Бирюков, научный сотрудник лаборатории космических прое...;476;https://www.youtube.com/watch?v=ffOrKfpgaec
Сверхземли — Сергей Попов;Источник — http://postnauka.ru/video/46112 С чем связано разнообразие сверхземель? Из чего состоят планеты? Что можно...;20556;https://www.youtube.com/watch?v=omqRUsQwhZ4
Беседа с Д.Н. Козыревым;Философ Дмитрий Николаевич Козырев – один из трех сыновей астронома и астрофизика Николая Александровича...;35913;https://www.youtube.com/watch?v=A-5FIE0oVRM
"А. В. Засов ""Астрономическое образование""";Лекцию читает известный астроном, доктор физико-математических наук, профессор кафедры астрофизики и звез...;1092;https://www.youtube.com/watch?v=ybYqVWIEIK0
"Макарова Лидия - Лекция ""Структура и звёздное население галактик""";17 августа 2017 года / САО РАН Макарова Лидия Николаевна, старший научный сотрудник лаборатории внегалактичес...;3241;https://www.youtube.com/watch?v=Rm-ZlRcARiQ
Почему выгодно изучать Вселенную;О практических выгодах изучения Вселенной, способах и средствах ее исследования рассказывает научный...;12711;https://www.youtube.com/watch?v=G-Bhzxzcf8Q
Астрофизики случайно приняли радиоволны Млечного пути, отскакивающие от Луны;Астрофизики случайно приняли радиоволны Млечного пути, отскакивающие от Луны Из чего состоит вселенная...;3;https://www.youtube.com/watch?v=FzycqJGf9to
Маркеры жизни на экзопланетах — Сергей Попов;Источник — http://postnauka.ru/video/46113 Наличие каких биомаркеров свидетельствует о присутствии жизни земного типа?...;14095;https://www.youtube.com/watch?v=LfhWbTjlRWQ
"Рубаков В.А. ""Фундаментальные проблемы физики и астрофизики нейтрино"", Дубна, ОИЯИ, 16.12.2013";Научно-информационный отдел ОИЯИ, 2013 http://science-tv.jinr.ru/;13227;https://www.youtube.com/watch?v=pdKKnlbO2KM
Самые известные астрофизические работы второй половины XX века - Сергей Попов;Лекция в Томске доктора физико-математических наук, ведущего научного сотрудника Государственного астрон...;8349;https://www.youtube.com/watch?v=i5oIyLoJvDM
"Сурдин Владимир - Лекция ""Астрономия и другие науки: Вселенная как большая лаборатория. Часть 1""";"6 января 2018 года / Лицей ""Вторая школа"" Владимир Георгиевич Сурдин , старший научный сотрудник ГАИШ МГУ, доцен...";11862;https://www.youtube.com/watch?v=1054B9r470I
Спутники экзопланет - Сергей Попов;Источник - http://postnauka.ru/video/36249 Как образуются спутники планет? Какие существуют методы поиска и исследования...;13007;https://www.youtube.com/watch?v=yJaSHAV4NFM
"Фабрика Сергей - Лекция ""Потеря устойчивости и финал эволюции звёзд""";14 августа 2017 года / САО РАН Фабрика Сергей Николаевич, зав. лабораторией физики звезд Специальной астрофизи...;3632;https://www.youtube.com/watch?v=hVubsiC8P4c
Эволюция экзопланет - Сергей Попов;Источник - http://postnauka.ru/video/38001 Как меняются орбиты планет в планетной системе? Какие факторы влияют на эволюц...;15019;https://www.youtube.com/watch?v=ThbEWobixBw
"Сергей Попов: ""Астрономия и телескопы""";"Первая лекция курса ""Общая астрономия"" (http://arhe.msk.ru/?p=8662) состоялась в Культурно-просветительском центре...";28376;https://www.youtube.com/watch?v=DhGBuWmT7IE
"Сурдин Владимир - Лекция ""Эволюция Солнца и Солнечной системы""";"8 октября 2017 года / Интеллектуальное пространство ""Зануда"" Сурдин Владимир Георгиевич Лекция ""Эволюция Солн...";62027;https://www.youtube.com/watch?v=9SMwnd1865A
«Информационный парадокс черных дыр» Лекция профессора Дымарского А.Я.;В лекции на простом и понятном языке будут объяснены основы информационного парадокса черных дыр - одного...;113;https://www.youtube.com/watch?v=dMt3_ri5hI0
"Горбунов Дмитрий - Лекция ""Сто лет физики элементарных частиц: что мы знаем, а что нет?""";2 марта 2018 года / Центральная городская публичная библиотека им. В.В.Маяковского, СПБ Дмитрий Сергеевич Горб...;5204;https://www.youtube.com/watch?v=IfXFFSV1VUM
"Сурдин Владимир - Лекция ""Астрономия и другие науки: Вселенная как большая лаборатория. Часть 2""";"6 января 2018 года / Лицей ""Вторая школа"" Владимир Георгиевич Сурдин , старший научный сотрудник ГАИШ МГУ, доцен...";7807;https://www.youtube.com/watch?v=_reg1Yj2te8
Анатолий Засов - Темная Материя во Вселенной;Научно-популярная лекция, планетарий КЦ ВС РФ, 5.12.2015.;6152;https://www.youtube.com/watch?v=a811fJprFC0
"Сурдин Владимир - Лекция ""60 лет космической эры""";3 января 2018 года / ГАИШ МГУ Владимир Георгиевич Сурдин , старший научный сотрудник ГАИШ МГУ, доцент физическо...;10625;https://www.youtube.com/watch?v=XO_Voaaj-v8
Иерархическое формирование галактик во Вселенной - Ольга Сильченко;Источник - http://postnauka.ru/video/33755 Какими свойствами предположительно обладает темная материя? Как было распреде...;9911;https://www.youtube.com/watch?v=udFqD9_jRwA
259  Великое молчание вселенной;;25115;https://www.youtube.com/watch?v=mX_KBtvofFE
"Сергей Попов: ""Жизнь нейтронной звезды""";"Лекция состоялась в рамках Фестиваля премии ""Просветитель"" ( http://festprosvet.ru/) в Культурно-просветительском...";81291;https://www.youtube.com/watch?v=_3P7O-vUngs
Крупномасштабное распределение галактик — Анатолий Засов;Источник - http://postnauka.ru/video/23506 Как эволюционирует Вселенная? Можно ли наблюдать за смещением галактик? Сущест...;10926;https://www.youtube.com/watch?v=dNo-2vOD1iA
Секретные физики. Яков Зельдович;Секретные физики. Все выпуски на канале: https://www.youtube.com/playlist?list=PLLJe7ZF43qvovQuEau398KdOg2RqWKJgC Зельдович - главный ...;6307;https://www.youtube.com/watch?v=ZgKOIgKP3lE
Современные методы изучения экзопланет — Сергей Попов;С помощью каких методов происходит открытие экзопланет? Какую информацию об экзопланете можно получить,...;7519;https://www.youtube.com/watch?v=MG_4w5V0Hjs
"Сергей Шандарин: ""Гигантская паутина Вселенной""";"Лекция ""Гигантская паутина Вселенной: теория и наблюдения."" состоялась в рамках Фестиваля премии ""Просветит...";80301;https://www.youtube.com/watch?v=Z1a6IQ4TncQ
Anil Ananthaswamy: What it takes to do extreme astrophysics;http://www.ted.com All over the planet, giant telescopes and detectors are looking (and listening) for clues to the workings of the universe. At the INK Conference, ...;31814;https://www.youtube.com/watch?v=BwOd20Mv0hM
Борис Штерн. От Эйнштейна до Планка: сто лет развития современной космологии. EUREKA!FEST 2015;"Эксперт — Борис Штерн, космолог, астрофизик, главный редактор издания ""Троицкий вариант — Наука"". Примерно...";5479;https://www.youtube.com/watch?v=0td3I4_Ac9k
Тёмная энергия и расширение Вселенной (рассказывает академик Валерий Рубаков);Тёмная энергия в космологии — вид энергии, введённый в математическую модель Вселенной ради объяснения...;13741;https://www.youtube.com/watch?v=J0qMEVzofK0
Что, если человек - темная материя?;Что, если человек стал темной материей? Темная материя заполняет более 70 % космического пространства! Изуче...;15369;https://www.youtube.com/watch?v=NA7Jr2n6j2Q
Нужно ли легализовать марихуану? Нил Деграсс Тайсон;На радио StarTalk известному астрофизику и популяризатору науки Нилу Деграссу Тайсону задали вопрос: Согласен...;8218;https://www.youtube.com/watch?v=haG0ydGtEsg
"Научная гостиная ""Открытия в новых областях астрономии и цивилизация""";21 апреля 2018 года / Астрофест 2018 По техническим причинам звуковая дорожка низкого качества. Приносим свои...;3270;https://www.youtube.com/watch?v=7AoFNpNiOWo
Александр Петров. Гравитация: эволюция представлений о тяготении;В лекции коротко и популярно рассказывается о развитии научного понимания, что такое тяготение, начиная...;16734;https://www.youtube.com/watch?v=YWIUs2cGRv0
Ролик не для всех: Может ли у Вселенной быть сознание?;"Это [Интересно] - Ролик не для всех: Может ли у Вселенной быть сознание? Этот ролик скорее на тему ""космическо...";50155;https://www.youtube.com/watch?v=_3pPtDA4Imc
Общемосковский семинар астрофизиков им. Я.Б. Зельдовича 27 апреля 2018, 334-й семинар;Председатель проф. В.М. Липунов 334-й семинар состоится 27 апреля 2018 в конференц-зале ГАИШ в 14:00 Повестка дня:...;125;https://www.youtube.com/watch?v=rQ8qHzqFJ5A
Нил Деграсс Тайсон отвечает на вопросы Энди Сэмберга;На шоу Джеймса Кордена известный астрофизик Нил Деграсс Тайсон отвечает на вопросы звезды сериала Бруклин...;7572;https://www.youtube.com/watch?v=0gKtWueEZtk
Ранняя Вселенная и реликтовое излучение (рассказывает академик Валерий Рубаков);"""Ранняя Вселенная и реликтовое излучение"". Рассказывает академик Валерий Рубаков. Валерий Анатольевич...";11146;https://www.youtube.com/watch?v=7Nsexwk1N4o
Вопрос науки. Как черные дыры испускают гравитационные волны;Трансляция открытия гравитационных волн: https://youtu.be/sHRG-zQkpyI Ученые объявили об обнаружении гравитационных...;56647;https://www.youtube.com/watch?v=oBPATlDPC2k
"Полнарев Александр - Лекция ""О гравитационных волнах, которые потрясли мир""";19 ноября 2016 года / Институт физики, технологии и информационных систем МПГУ Полнарев Александр Григорьевич...;1842;https://www.youtube.com/watch?v=tetSirNpSeI
«Гравитационные волны и их источники: охота продолжается» – Лекторий Политеха;Эпохальное детектирование гравитационных волн в сентябре 2015 года положило начало принципиально новой...;4186;https://www.youtube.com/watch?v=ifpNFejsqcY
Назад к Большому взрыву! Астрономия от Галилея до тёмной материи;"Главный редактор «Молодежной и детской литературы» Анастасия Касаткина рассказывает про новинку ""Назад...";60;https://www.youtube.com/watch?v=94isdq53z6E
Юрий Ковалев: «РадиоАстрон и тайны Вселенной»;Научно-популярная лекция об астрофизических исследованиях. Благодарим за помощь в организации лекции...;734;https://www.youtube.com/watch?v=wJHyKLqQdbY
"Владимир Сурдин: ""Предмет астрономии""";"Первая лекция курс ""Астрономия для всех"" (http://arhe.msk.ru/?page_id=5665) прочитана 20 ноября 2015 года в Культурно-просвети...";23056;https://www.youtube.com/watch?v=WQYEUHvffaQ
Что скрывают черные дыры? Сенсационные открытия! ПОЗНАНИЕ #2;В этом выпуске Вы узнаете: ➡Что такое черные дыры и что они из себя представляют ➡Сенсационные открытия...;11683;https://www.youtube.com/watch?v=om1WdbyT_ZQ
Кип Торн - Лекция «Гравитационные волны и познание Вселенной: LIGO, Большой взрыв и черные дыры»;18 ноября 2016 года / Физический факультет МГУ Кип Стивен Торн (Kip Stephen Thorne) Лекция «Гравитационные волны и позна...;5776;https://www.youtube.com/watch?v=QP2nE4TdTM4
Феноменальная звезда, которая противоречит науке;Бизнес блог Романа Никитина - https://www.youtube.com/channel/UCQFc822nYQsOpX4oClUqNpw?view_as=subscriber Это [Интересно] - В 1982 году ...;47691;https://www.youtube.com/watch?v=A4dqVWo7UA0
Нил Деграсс Тайсон Про Прищельцев, Путешествия Во Времени, Пирамиды и Гороскопы [русская озвучка];1 часть. Хотите 2 часть? Оставьте комментарий!) Нил Деграсс Тайсон - астрофизик, космолог, автор и телеведущий....;6450;https://www.youtube.com/watch?v=0hWdJlEw_tI
Мир, полный демонов: Наука — как свеча во тьме ЧАСТЬ 3;Мир, полный демонов: Наука — как свеча во тьме» — книга астрофизика и популяризатора науки Карла Сагана,...;3818;https://www.youtube.com/watch?v=5qy92FaGMHg
Лекция 3. Вера в Боговоплощение;Православные просветительские курсы. Цикл «Символ веры» https://pravoslavie.ru/116622.html.;5995;https://www.youtube.com/watch?v=DQvJBOvkkZE
С телескопом - к звездам.wmv;"Проект ""Учёные - детям"" осуществляется при поддержке компании NVision Group. Звёзды далеко. Как до них добраться?...";5737;https://www.youtube.com/watch?v=b8QXysRn2dE
Человек, который покорил комету. Интервью с Мэттом Тейлором;Он посадил со своими коллегами первый в истории человечества спускаемый аппарат на комету. Мэтт Тейлор...;15904;https://www.youtube.com/watch?v=10WvCxuefVE
А. В. Засов «Космос и фундаментальная наука» 05.10.2016 «Трибуна ученого»;Подробности о лекции: http://planetarium-moscow.ru/archive-scientist/detail.php?ID=8334 Лекцию читает доктор физико-математических наук,...;6112;https://www.youtube.com/watch?v=Bg5_jesJA4g
Как преподавать и изучать астрономию? (дискуссия);"Дискуссия состоялась в Культурно-просветительском центре ""Архэ"" (http://arhe.msk.ru/?page_id=2397) 25 декабря 2014 года. Каки...";4417;https://www.youtube.com/watch?v=uCj8a_7ufYs
После ЭТОЙ новости даже и не ПОНИМАЕШЬ, КТО мы, не говоря о уже самой ВСЕЛЕННОЙ!;После ЭТОЙ новости даже и не ПОНИМАЕШЬ, КТО мы, не говоря о уже самой ВСЕЛЕННОЙ! #непознанное #вселенная...;1431;https://www.youtube.com/watch?v=MmMJPnx82T0
Владимир Сурдин. Поиски жизни и разума вне Земли;"Лекция проекта ""Щепотка Соли"" и Марии Борухи. Попытки обнаружить во Вселенной жизнь и признаки внеземных...";246974;https://www.youtube.com/watch?v=zgZdx8p4Ito
"Владимир Сурдин: Карл Саган - человек Вселенной. Презентация книги К.Сагана ""Голубая точка""";"Презентация книги Карла Сагана ""Голубая точка"" состоялась в Культурно-просветительском центре ""Архэ"" (http://arh...";15399;https://www.youtube.com/watch?v=7862FK4zxRg
Владимир Сурдин - Приливные силы в Солнечной системе;Как устроены приливные силы во Вселенной и что их создаёт? Каково влияние Луны на приливы на земной поверхн...;8549;https://www.youtube.com/watch?v=yvOH2F_M4oc
"Бирюков Антон - Лекция ""Физические основы астрономии.Основы электромагнетизма""";7 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;1757;https://www.youtube.com/watch?v=_djYicJ0Gz0
Reham El Kholy;Аннотация общелабораторного семинара Reham El Kholy (Cairo University, Egypt) 24 октября 2018 г. Reham El Kholy (Cairo University, Egypt) рассказы...;12;https://www.youtube.com/watch?v=zucTAXo57TI
«Радиоастрон» – взломщик времени;С 2011 года на орбите работает российская космическая обсерватория «Радиоастрон» – единственный сегодня...;13789;https://www.youtube.com/watch?v=GR8W0EuNzDw
Черная дыра в Солнечной системе ( фантазия );Это интересно - Черная дыра в Солнечной системе (фантазия) Есть во Вселенной одно из самых страшных явлений...;49057;https://www.youtube.com/watch?v=4x_IrdEWUTE
"Бирюков Антон - Лекция ""Физические основы астрономии.Специальная теория относительности""";9 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2333;https://www.youtube.com/watch?v=S6J68z0_T-U
"Бирюков Антон - Лекция ""Физические основы астрономии. Задача двух тел""";3 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;1473;https://www.youtube.com/watch?v=7HRSDIh_er0
Владимир Сурдин - Теории возникновения Луны;Как наука объясняет возникновение Луны? В ходе каких процессов образовался спутник нашей планеты? Каким...;16726;https://www.youtube.com/watch?v=1adAfqLgZEg
Звёздный маэстро Леонид Тимошенко (выступление 27.09.18г.);27 сентября 2018 г. Санкт-Петербург, Аничков дворец Уникальный мастер своего дела, член Русского Космического...;8;https://www.youtube.com/watch?v=yKF8E_jobCU
«Секретные территории: За гранью небес» (05.04.2013);Секретные территории. «За гранью небес». Эфир: 05.04.2013 ▱▱▱▱▱▱▱▱▱▱▱▱▱▱▱▱...;12486;https://www.youtube.com/watch?v=W0-hojWd-As
"Емельянов Эдуард - Лекция ""Регистрация излучения и информация, в нем содержащаяся""";5 апреля 2018 года / ПРАО АКЦ ФИАН Эдуард Владимирович Емельянов, научный сотрудник лаборатории обеспечения...;962;https://www.youtube.com/watch?v=Fy54ShkHOkw
20  Тайны подземелий крепости КерчьKerсh fortress;"Самый топовый ролик канала - перевалил за 700000 просмотров!!! https://www.youtube.com/watch?v=X241iObFTcE ""Мошенники на олх нашли...";24;https://www.youtube.com/watch?v=OVv4sUV05BA
Идеальна ли Вселенная для жизни? [Fraser Cain];"""Не кажется ли вам, что Вселенная идеально устроена для жизни? На самом деле, это ужасно враждебное место,...";12227;https://www.youtube.com/watch?v=AxzCyus5ei4
Космологическая сингулярность и Большой взрыв (рассказывает астроном Илгонис Вилкс);Космологическая сингулярность — состояние нашей Вселенной в определённый момент времени в прошлом, когда...;43730;https://www.youtube.com/watch?v=5M5cbZlKOD0
Гиперион — прото-сверхскопление, которое рушит теорию Большого взрыва;Речь в этом видео пойдет о прото-сверхскоплении, получившем пока что неофициальное название Гиперион Исто...;3290;https://www.youtube.com/watch?v=dJBBEEdl_-c
Зачем сегодня заниматься астрономией?;Лекторий бизнес-школы СКОЛКОВО с российским астрофизиком, доктором физико-математических наук и ведущим...;291;https://www.youtube.com/watch?v=oE4CDHjhghI
Владимир Сурдин - новости астрономии (сборник радиоэфиров);Различные астрономические новости комментирует астроном Владимир Сурдин. Подборка радиоэфиров 2010-2017 гг....;58278;https://www.youtube.com/watch?v=uCsfph0gs8A
Почему на нас летит галактика Андромеды? [Fraser Cain];Не надо пугаться, но в нашу сторону движется огромная галактика, которая столкнется с нами через несколько...;17496;https://www.youtube.com/watch?v=tNbBfmvLZzk
Раскрытие тайн: Ученые узнали, что было до СОТВОРЕНИЯ МИРА!;Раскрытие тайн: Ученые узнали, что было до СОТВОРЕНИЯ МИРА! В затянувшемся и пока равном споре креационисто...;66664;https://www.youtube.com/watch?v=HK6GiRB866U
«Радиоастрон» у черной дыры;В Астрокосмическом центре ФИАН формируется новая научная программа, которая будет реализована с помощь...;43054;https://www.youtube.com/watch?v=7Fh4fN9dQdM
Брифинг М.Захаровой, Москва, 25 октября 2018 года;;2450;https://www.youtube.com/watch?v=bNhCThQQZ3w
Черниговская Т.В Леонов А.А  Липунов В.М : Человек в космосе, космос в человеке;ВКонтакте:http://vk.com/Kognitivnaja_Nauka Дискуссия: Человек в космосе, космос в человеке Татьяна Черниговская Профессор...;18026;https://www.youtube.com/watch?v=ofNz6bsGhP0
